municipality_code,used_apartment_median_price_man_yen,used_apartment_sample_size,used_apartment_median_unit_price_yen,used_apartment_avg_building_age,emergency_shelter_count,emergency_shelter_official_link,population_2025_estimated,population_2050_estimated,population_change_2025_2050_pct,medical_facility_count,medical_hospital_count,medical_clinic_count,childcare_facility_count,kindergarten_count,nursery_count,reinfolib_loaded_at,reinfolib_source_url
11365,,0,,,219,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.0215,138.9292&z=12",149927,94496,-36.97,26,1,18,3,0,3,2026-05-29T11:39:29.998550+00:00,https://www.reinfolib.mlit.go.jp/
11369,,0,,,959,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.0462,139.1824&z=12",1334106,1064430,-20.21,167,9,94,1,0,1,2026-05-29T11:47:47.166576+00:00,https://www.reinfolib.mlit.go.jp/
11381,,0,,,959,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.1716,139.1737&z=12",1334106,1064430,-20.21,267,15,149,6,0,6,2026-05-29T11:59:25.140368+00:00,https://www.reinfolib.mlit.go.jp/
11383,,0,,,959,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.1609,139.0577&z=12",1334106,1064430,-20.21,111,7,64,4,1,3,2026-05-29T12:08:34.668415+00:00,https://www.reinfolib.mlit.go.jp/
11385,,0,,,1281,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.2506,139.1351&z=12",2045233,1691473,-17.3,626,29,365,10,2,8,2026-05-29T12:18:25.899923+00:00,https://www.reinfolib.mlit.go.jp/
11408,,0,,,959,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.1113,139.2028&z=12",1334106,1064430,-20.21,290,19,160,8,1,7,2026-05-29T12:24:56.869230+00:00,https://www.reinfolib.mlit.go.jp/
11442,830,5,127692,30.2,2815,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.0227,139.7166&z=12",9775504,9278305,-5.09,1104,54,558,10,4,6,2026-05-29T12:40:26.686203+00:00,https://www.reinfolib.mlit.go.jp/
11464,1105,10,153529,31.6,1608,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.0341,139.7547&z=12",3250524,2868328,-11.76,696,34,334,11,4,7,2026-05-29T12:57:49.901849+00:00,https://www.reinfolib.mlit.go.jp/
11465,,0,,,2501,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.9364,139.8255&z=12",9031750,8733622,-3.3,1273,51,636,6,1,5,2026-05-29T13:16:49.005707+00:00,https://www.reinfolib.mlit.go.jp/
12000,2500,7155,337500,28.0,1196,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.5763,140.2065&z=12",3427232,3130189,-8.67,1083,45,580,,,,2026-05-29T13:25:56.631967+00:00,https://www.reinfolib.mlit.go.jp/
12101,2700,364,394117,21.6,1196,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.585,140.1329&z=12",3427232,3130189,-8.67,1477,51,802,67,16,51,2026-05-29T14:02:16.453358+00:00,https://www.reinfolib.mlit.go.jp/
12102,935,252,143769,38.0,1822,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6764,140.0914&z=12",9511810,9432067,-0.84,2373,76,1240,53,16,37,2026-05-29T14:15:05.863950+00:00,https://www.reinfolib.mlit.go.jp/
12103,1800,327,250000,28.7,1436,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6486,140.1131&z=12",,,,2098,65,1101,53,13,40,2026-05-29T15:01:56.102476+00:00,https://www.reinfolib.mlit.go.jp/
12104,1100,72,162352,37.1,1436,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6104,140.2051&z=12",,,,,,,,,,2026-05-29T15:08:45.283882+00:00,https://www.reinfolib.mlit.go.jp/
12106,2400,752,307692,30.6,1822,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6335,140.0616&z=12",9511810,9432067,-0.84,1875,58,997,55,18,37,2026-05-29T15:33:50.503145+00:00,https://www.reinfolib.mlit.go.jp/
12202,,0,,,322,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.743,140.7757&z=12",328540,222470,-32.29,127,9,54,13,2,11,2026-05-29T15:44:23.740007+00:00,https://www.reinfolib.mlit.go.jp/
12203,3500,681,506666,28.2,1822,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.719,139.9327&z=12",9511810,9432067,-0.84,4061,116,2122,180,35,145,2026-05-29T16:05:22.310737+00:00,https://www.reinfolib.mlit.go.jp/
12204,2600,1050,371428,28.2,1822,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7269,140.02&z=12",9511810,9432067,-0.84,2324,73,1192,171,39,132,2026-05-29T16:16:57.957078+00:00,https://www.reinfolib.mlit.go.jp/
12205,240,2,43571,47,389,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.9716,139.8619&z=12",118222,76021,-35.7,103,6,59,17,7,10,2026-05-29T16:22:02.183824+00:00,https://www.reinfolib.mlit.go.jp/
12206,2600,10,325000,16.8,483,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.3698,139.9875&z=12",958403,837067,-12.66,317,16,177,33,12,21,2026-05-29T16:28:41.182803+00:00,https://www.reinfolib.mlit.go.jp/
12207,2000,651,285714,31.5,2246,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7957,139.9291&z=12",10205274,10035684,-1.66,3328,107,1721,114,39,75,2026-05-29T16:30:56.505205+00:00,https://www.reinfolib.mlit.go.jp/
12208,1500,32,207692,24.6,2501,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.9852,139.8622&z=12",9031750,8733622,-3.3,741,38,357,31,9,22,2026-05-29T16:33:21.234062+00:00,https://www.reinfolib.mlit.go.jp/
12210,760,8,116923,28.9,488,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.4498,140.3016&z=12",780199,644432,-17.4,292,12,161,20,6,14,2026-05-29T16:34:53.966970+00:00,https://www.reinfolib.mlit.go.jp/
12211,1600,100,221764,30.8,825,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.8155,140.3576&z=12",1726139,1451642,-15.9,258,11,134,41,9,32,2026-05-29T16:36:41.707614+00:00,https://www.reinfolib.mlit.go.jp/
12212,1900,134,232051,26.8,1436,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7062,140.2132&z=12",4537625,4229867,-6.78,1103,44,579,46,10,36,2026-05-29T16:38:33.160280+00:00,https://www.reinfolib.mlit.go.jp/
12213,550,12,87500,30.2,775,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.5652,140.3671&z=12",1689170,1431988,-15.23,207,8,115,16,8,8,2026-05-29T16:40:16.474290+00:00,https://www.reinfolib.mlit.go.jp/
12215,,0,,,322,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7341,140.6557&z=12",328540,222470,-32.29,129,5,70,22,4,18,2026-05-29T16:41:43.568751+00:00,https://www.reinfolib.mlit.go.jp/
12216,2600,361,346666,26.6,1822,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6809,140.0341&z=12",9511810,9432067,-0.84,2512,74,1309,42,10,32,2026-05-29T16:43:37.208463+00:00,https://www.reinfolib.mlit.go.jp/
12217,3100,552,420098,22.4,2246,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.8602,139.9939&z=12",10205274,10035684,-1.66,1666,68,827,,,,2026-05-29T16:49:51.954765+00:00,https://www.reinfolib.mlit.go.jp/
12218,940,2,124705,31,507,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.1752,140.2676&z=12",490133,389105,-20.61,34,2,21,3,0,3,2026-05-29T16:51:37.401899+00:00,https://www.reinfolib.mlit.go.jp/
12219,1350,120,200000,24.5,642,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.4249,140.1372&z=12",1087882,919379,-15.49,277,14,143,51,21,30,2026-05-29T16:53:13.651863+00:00,https://www.reinfolib.mlit.go.jp/
12220,4450,284,564171,18.7,3224,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.8734,139.9141&z=12",17678644,17805347,0.72,2267,87,1131,83,10,73,2026-05-29T16:55:29.701105+00:00,https://www.reinfolib.mlit.go.jp/
12221,1800,223,253333,29.9,1436,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7392,140.105&z=12",4537625,4229867,-6.78,1587,57,819,50,16,34,2026-05-29T16:57:23.511399+00:00,https://www.reinfolib.mlit.go.jp/
12222,2200,136,309523,28.3,2246,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.8695,140.0651&z=12",10205274,10035684,-1.66,914,35,468,33,9,24,2026-05-29T16:59:26.475754+00:00,https://www.reinfolib.mlit.go.jp/
12223,890,10,208333,37.4,540,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.1299,140.0777&z=12",187015,122205,-34.65,40,8,20,7,0,7,2026-05-29T17:00:47.977310+00:00,https://www.reinfolib.mlit.go.jp/
12224,1400,80,185641,33.7,2246,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7729,139.9988&z=12",10205274,10035684,-1.66,3066,89,1549,21,9,12,2026-05-29T17:02:51.707598+00:00,https://www.reinfolib.mlit.go.jp/
12225,1900,7,292307,23.9,576,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.263,140.0241&z=12",475316,380460,-19.96,48,3,26,9,2,7,2026-05-29T17:04:18.940498+00:00,https://www.reinfolib.mlit.go.jp/
12226,780,3,100000,32,1127,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.2259,139.9006&z=12",2003808,1695065,-15.41,50,2,30,12,2,10,2026-05-29T17:05:46.846021+00:00,https://www.reinfolib.mlit.go.jp/
12227,4900,417,613333,26.3,3184,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6428,139.9018&z=12",18783935,19163442,2.02,3674,95,1965,62,19,43,2026-05-29T17:07:46.449536+00:00,https://www.reinfolib.mlit.go.jp/
12228,1700,28,254779,24.5,1436,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6717,140.1791&z=12",4537625,4229867,-6.78,1640,49,874,29,8,21,2026-05-29T17:09:36.762623+00:00,https://www.reinfolib.mlit.go.jp/
12229,1090,12,198000,31.2,483,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.4165,140.0177&z=12",,,,,,,16,3,13,2026-05-29T21:52:44.399831+00:00,https://www.reinfolib.mlit.go.jp/
12230,1000,1,133333,32,878,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6424,140.2969&z=12",,,,284,14,152,15,5,10,2026-05-29T23:35:43.169873+00:00,https://www.reinfolib.mlit.go.jp/
12231,2500,219,263157,23.7,1456,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.798,140.1803&z=12",4519198,4223071,-6.55,581,23,316,38,8,30,2026-05-29T23:38:06.754801+00:00,https://www.reinfolib.mlit.go.jp/
12232,1100,122,120000,36.7,2246,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.8016,140.0601&z=12",10205274,10035684,-1.66,1398,52,725,18,6,12,2026-05-29T23:40:19.537521+00:00,https://www.reinfolib.mlit.go.jp/
12233,1300,17,187500,37.9,878,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7203,140.3408&z=12",1927477,1663918,-13.67,310,13,159,11,5,6,2026-05-29T23:42:10.257376+00:00,https://www.reinfolib.mlit.go.jp/
12234,550,3,110000,41.3,540,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.0368,139.9285&z=12",187015,122205,-34.65,105,10,61,12,5,7,2026-05-29T23:43:28.990024+00:00,https://www.reinfolib.mlit.go.jp/
12235,,0,,,554,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6998,140.5537&z=12",734643,557359,-24.13,149,8,78,13,1,12,2026-05-29T23:45:05.570211+00:00,https://www.reinfolib.mlit.go.jp/
12236,,0,,,566,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.8535,140.5399&z=12",768198,582712,-24.15,164,8,81,22,2,20,2026-05-29T23:46:44.470375+00:00,https://www.reinfolib.mlit.go.jp/
12237,950,1,135714,,878,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.624,140.421&z=12",1927477,1663918,-13.67,183,9,93,9,1,8,2026-05-29T23:48:33.248498+00:00,https://www.reinfolib.mlit.go.jp/
12238,780,1,130000,30,256,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.2778,140.3433&z=12",231204,160705,-30.49,61,4,34,11,0,11,2026-05-29T23:49:56.819659+00:00,https://www.reinfolib.mlit.go.jp/
12239,1400,5,185714,32.2,775,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.5128,140.3428&z=12",1689170,1431988,-15.23,316,14,172,14,6,8,2026-05-29T23:51:39.916285+00:00,https://www.reinfolib.mlit.go.jp/
12322,600,11,75000,37.5,878,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7293,140.278&z=12",1927477,1663918,-13.67,379,17,201,5,1,4,2026-05-29T23:53:40.801966+00:00,https://www.reinfolib.mlit.go.jp/
12329,,0,,,1456,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.8441,140.2427&z=12",4519198,4223071,-6.55,290,10,156,4,2,2,2026-05-29T23:55:41.389320+00:00,https://www.reinfolib.mlit.go.jp/
12342,,0,,,825,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.8862,140.4084&z=12",1726139,1451642,-15.9,111,7,56,2,0,2,2026-05-29T23:57:35.750312+00:00,https://www.reinfolib.mlit.go.jp/
12347,,0,,,566,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7571,140.4711&z=12",768198,582712,-24.15,103,9,57,2,0,2,2026-05-29T23:59:18.775050+00:00,https://www.reinfolib.mlit.go.jp/
12349,,0,,,421,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.8136,140.6732&z=12",466837,337752,-27.65,162,9,76,4,1,3,2026-05-30T00:00:53.918679+00:00,https://www.reinfolib.mlit.go.jp/
12403,,0,,,775,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.5333,140.4342&z=12",1689170,1431988,-15.23,159,4,88,5,1,4,2026-05-30T00:02:44.200276+00:00,https://www.reinfolib.mlit.go.jp/
12409,,0,,,878,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7215,140.4102&z=12",1927477,1663918,-13.67,163,14,82,4,1,3,2026-05-30T00:04:32.696305+00:00,https://www.reinfolib.mlit.go.jp/
12410,,0,,,554,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6608,140.4947&z=12",734643,557359,-24.13,122,6,62,10,2,8,2026-05-30T00:06:17.300543+00:00,https://www.reinfolib.mlit.go.jp/
12421,360,1,65454,33,488,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.3615,140.3709&z=12",780199,644432,-17.4,172,9,89,4,0,4,2026-05-30T00:07:55.158745+00:00,https://www.reinfolib.mlit.go.jp/
12422,,0,,,488,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.3525,140.3021&z=12",780199,644432,-17.4,133,6,72,2,0,2,2026-05-30T00:09:32.622430+00:00,https://www.reinfolib.mlit.go.jp/
12423,,0,,,488,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.4071,140.3577&z=12",,,,198,9,102,3,0,3,2026-05-30T00:37:33.207068+00:00,https://www.reinfolib.mlit.go.jp/
12424,270,3,67500,40,488,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.4501,140.3793&z=12",780199,644432,-17.4,229,9,125,3,0,3,2026-05-30T00:39:05.170086+00:00,https://www.reinfolib.mlit.go.jp/
12426,,0,,,642,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.4459,140.2134&z=12",1087882,919379,-15.49,337,19,167,2,0,2,2026-05-30T00:40:43.935337+00:00,https://www.reinfolib.mlit.go.jp/
12427,,0,,,642,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.3752,140.243&z=12",1087882,919379,-15.49,178,14,90,2,1,1,2026-05-30T00:42:23.389601+00:00,https://www.reinfolib.mlit.go.jp/
12441,,0,,,507,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.2429,140.2138&z=12",490133,389105,-20.61,30,3,16,2,0,2,2026-05-30T00:43:54.054980+00:00,https://www.reinfolib.mlit.go.jp/
12443,550,5,95000,38.2,256,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.1964,140.3407&z=12",231204,160705,-30.49,51,2,30,1,0,1,2026-05-30T00:45:15.885760+00:00,https://www.reinfolib.mlit.go.jp/
12463,1400,1,186666,32,648,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.1325,139.872&z=12",645619,468188,-27.48,28,2,18,2,1,1,2026-05-30T00:46:36.626776+00:00,https://www.reinfolib.mlit.go.jp/
12801,,0,,,1822,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6717,139.9641&z=12",9511810,9432067,-0.84,2856,71,1491,,,,2026-05-30T00:48:29.521304+00:00,https://www.reinfolib.mlit.go.jp/
13000,4400,37203,942857,22.8,466,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.0585,139.6132&z=12",666536,501038,-24.83,,,,,,,2026-05-30T00:49:50.230843+00:00,https://www.reinfolib.mlit.go.jp/
13101,6050,496,1428571,22.7,3184,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6876,139.7548&z=12",18783935,19163442,2.02,14097,296,7831,45,13,32,2026-05-30T00:51:56.264174+00:00,https://www.reinfolib.mlit.go.jp/
13102,8300,1840,1466666,15.5,3184,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6708,139.7767&z=12",18783935,19163442,2.02,13216,225,7394,104,13,91,2026-05-30T00:54:00.217062+00:00,https://www.reinfolib.mlit.go.jp/
13103,8800,1993,1666666,22.1,4008,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6528,139.7376&z=12",21905800,22119663,0.98,14566,234,8114,129,29,100,2026-05-30T00:56:23.719869+00:00,https://www.reinfolib.mlit.go.jp/
13104,4900,1833,1257142,23.0,4008,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7011,139.709&z=12",21905800,22119663,0.98,15127,293,8381,121,30,91,2026-05-30T00:58:42.322034+00:00,https://www.reinfolib.mlit.go.jp/
13105,5700,1102,1200000,23.4,3184,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7175,139.7473&z=12",18783935,19163442,2.02,13512,318,7432,126,27,99,2026-05-30T01:00:42.179473+00:00,https://www.reinfolib.mlit.go.jp/
13106,4400,1101,1075000,17.9,3184,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7155,139.786&z=12",18783935,19163442,2.02,13512,318,7432,79,19,60,2026-05-30T01:02:49.918824+00:00,https://www.reinfolib.mlit.go.jp/
13107,3700,1185,971428,19.3,3184,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7122,139.8155&z=12",18783935,19163442,2.02,11821,272,6462,107,15,92,2026-05-30T01:04:58.461579+00:00,https://www.reinfolib.mlit.go.jp/
13108,6000,2687,1028571,20.2,3184,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6659,139.8167&z=12",18783935,19163442,2.02,10775,182,6015,238,30,208,2026-05-30T01:07:13.254162+00:00,https://www.reinfolib.mlit.go.jp/
13109,5800,1820,1221111,21.8,4008,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6116,139.7255&z=12",21905800,22119663,0.98,12748,189,7119,198,28,170,2026-05-30T01:09:31.400470+00:00,https://www.reinfolib.mlit.go.jp/
13110,6100,948,1240000,27.4,4008,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.63,139.6882&z=12",21905800,22119663,0.98,13377,192,7502,128,22,106,2026-05-30T01:11:55.235484+00:00,https://www.reinfolib.mlit.go.jp/
13111,3500,2153,876923,23.5,3896,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.5675,139.7275&z=12",18264454,18294131,0.16,5539,105,3057,275,47,228,2026-05-30T01:14:00.349598+00:00,https://www.reinfolib.mlit.go.jp/
13112,5800,2161,1000000,26.2,4008,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6397,139.6351&z=12",21905800,22119663,0.98,12860,213,7158,319,62,257,2026-05-30T01:16:19.817479+00:00,https://www.reinfolib.mlit.go.jp/
13113,7000,1212,1466666,24.9,4008,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6679,139.6963&z=12",21905800,22119663,0.98,14863,223,8301,97,21,76,2026-05-30T01:18:39.261598+00:00,https://www.reinfolib.mlit.go.jp/
13114,4200,856,980000,26.1,4008,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7109,139.6625&z=12",21905800,22119663,0.98,13727,276,7580,126,22,104,2026-05-30T01:21:00.169439+00:00,https://www.reinfolib.mlit.go.jp/
13115,4200,1232,947017,26.0,4008,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6968,139.6254&z=12",21905800,22119663,0.98,12704,240,7021,229,41,188,2026-05-30T01:23:17.989000+00:00,https://www.reinfolib.mlit.go.jp/
13116,3900,1032,1085454,23.0,4008,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7315,139.7116&z=12",21905800,22119663,0.98,14103,315,7749,118,20,98,2026-05-30T01:25:33.909466+00:00,https://www.reinfolib.mlit.go.jp/
13117,4300,921,880000,19.0,3450,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7659,139.7289&z=12",19118929,19137105,0.1,10896,288,5918,137,35,102,2026-05-30T01:27:57.832613+00:00,https://www.reinfolib.mlit.go.jp/
13118,4300,597,800000,20.5,3184,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7399,139.7813&z=12",18783935,19163442,2.02,13512,318,7432,83,15,68,2026-05-30T01:30:10.639963+00:00,https://www.reinfolib.mlit.go.jp/
13119,3100,1696,757142,22.9,3450,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7726,139.6765&z=12",19118929,19137105,0.1,10337,251,5656,188,33,155,2026-05-30T01:32:39.310156+00:00,https://www.reinfolib.mlit.go.jp/
13120,3700,1446,800000,22.2,3450,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7478,139.6177&z=12",19118929,19137105,0.1,8865,222,4881,262,43,219,2026-05-30T01:34:59.692636+00:00,https://www.reinfolib.mlit.go.jp/
13121,3000,1269,560000,23.4,3224,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7788,139.7951&z=12",17678644,17805347,0.72,9202,254,4924,245,51,194,2026-05-30T01:37:15.469805+00:00,https://www.reinfolib.mlit.go.jp/
13122,3000,861,600000,22.6,3224,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7532,139.8557&z=12",17678644,17805347,0.72,7093,211,3723,167,27,140,2026-05-30T01:39:33.698736+00:00,https://www.reinfolib.mlit.go.jp/
13123,4100,896,600000,23.3,3184,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6926,139.8757&z=12",18783935,19163442,2.02,7786,182,4279,204,38,166,2026-05-30T01:41:41.741535+00:00,https://www.reinfolib.mlit.go.jp/
13201,2600,722,360000,25.5,2411,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6598,139.2877&z=12",7987912,7453630,-6.69,1477,74,778,132,25,107,2026-05-30T01:43:37.233981+00:00,https://www.reinfolib.mlit.go.jp/
13202,2700,281,615384,23.5,4135,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7145,139.4045&z=12",18533910,18360908,-0.93,3405,139,1855,56,12,44,2026-05-30T01:46:12.624126+00:00,https://www.reinfolib.mlit.go.jp/
13203,5800,331,900000,26.0,4135,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7081,139.5616&z=12",18533910,18360908,-0.93,6731,158,3703,60,12,48,2026-05-30T01:48:40.973732+00:00,https://www.reinfolib.mlit.go.jp/
13204,5400,312,828571,22.1,4135,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6847,139.5604&z=12",18533910,18360908,-0.93,6731,158,3703,77,17,60,2026-05-30T01:50:57.602246+00:00,https://www.reinfolib.mlit.go.jp/
13205,1100,147,184615,29.8,1861,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.8036,139.242&z=12",6203399,5745654,-7.38,576,38,303,40,6,34,2026-05-30T01:52:46.729308+00:00,https://www.reinfolib.mlit.go.jp/
13206,3500,514,571428,23.1,4135,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6705,139.4832&z=12",18533910,18360908,-0.93,5310,138,3008,91,17,74,2026-05-30T01:55:03.696750+00:00,https://www.reinfolib.mlit.go.jp/
13207,2700,164,365686,26.4,2411,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7078,139.3642&z=12",7987912,7453630,-6.69,2844,113,1555,36,7,29,2026-05-30T01:56:57.896081+00:00,https://www.reinfolib.mlit.go.jp/
13208,4500,456,690909,23.1,4135,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6577,139.5522&z=12",18533910,18360908,-0.93,6745,147,3746,95,13,82,2026-05-30T01:59:12.126857+00:00,https://www.reinfolib.mlit.go.jp/
13209,3300,479,466666,24.4,4270,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.5761,139.4304&z=12",17333054,16988553,-1.99,3364,115,1864,126,33,93,2026-05-30T02:01:32.599410+00:00,https://www.reinfolib.mlit.go.jp/
13210,4800,190,714285,25.6,4135,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7011,139.511&z=12",18533910,18360908,-0.93,5200,150,2900,55,7,48,2026-05-30T02:03:47.331227+00:00,https://www.reinfolib.mlit.go.jp/
13211,3700,205,509090,19.3,4135,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7274,139.4817&z=12",18533910,18360908,-0.93,3962,148,2173,76,15,61,2026-05-30T02:06:00.624941+00:00,https://www.reinfolib.mlit.go.jp/
13212,2800,204,394444,27.8,4135,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6633,139.3986&z=12",18533910,18360908,-0.93,3623,128,2006,62,13,49,2026-05-30T02:08:16.947345+00:00,https://www.reinfolib.mlit.go.jp/
13213,2800,172,406250,25.4,3152,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7592,139.4724&z=12",14748471,14496589,-1.71,3427,142,1862,36,10,26,2026-05-30T02:10:26.680732+00:00,https://www.reinfolib.mlit.go.jp/
13214,4500,178,749650,20.1,4135,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7055,139.4612&z=12",,,,4079,135,2256,50,4,46,2026-05-30T02:16:21.018469+00:00,https://www.reinfolib.mlit.go.jp/
13215,4400,117,654545,21.4,4135,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6863,139.4388&z=12",18533910,18360908,-0.93,4079,135,2256,30,9,21,2026-05-30T02:18:42.283805+00:00,https://www.reinfolib.mlit.go.jp/
