municipality_code,name,prefecture,kana,population,scraper_type,scraper_base_url,tenant_id,press_rss_url,opendata_url,tier,is_active,notes,homepage_url,homepage_source,rss_status,rss_last_updated,rss_item_count,rss_error,rss_checked_at
08235,つくばみらい市,茨城県,ツクバミライシ,,unknown,,,https://www.city.tsukubamirai.lg.jp/rss.php?mode=news&type=0,,3,false,,https://www.city.tsukubamirai.lg.jp/,guess,確認済,2026-05-26T15:00:00,583,,2026-05-27T23:24:10
08236,小美玉市,茨城県,オミタマシ,,unknown,,,https://www.city.omitama.lg.jp/rss/rss10.xml,,3,false,,https://www.city.omitama.lg.jp/,guess,確認済,2026-05-27T23:00:00,12,,2026-05-27T23:24:11
08302,茨城町,茨城県,イバラキマチ,,unknown,,,https://www.town.ibaraki.lg.jp/rss/rss10-1.xml,,3,false,,https://www.town.ibaraki.lg.jp/gyousei/index.html,guess,確認済,2026-05-27T15:00:00,6,,2026-05-27T23:24:12
08309,大洗町,茨城県,オオアライマチ,,unknown,,,https://www.town.oarai.lg.jp/rss.xml,,3,false,,https://www.town.oarai.lg.jp/,guess,確認済,2026-05-27T04:38:03,50,,2026-05-27T23:24:12
08310,城里町,茨城県,シロサトマチ,,unknown,,,,,3,false,,https://www.town.shirosato.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:13
08341,東海村,茨城県,トウカイムラ,,unknown,,,,,3,false,,http://www.toukai.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:13
08364,大子町,茨城県,ダイゴマチ,,unknown,,,,,3,false,,https://www.town.daigo.ibaraki.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:14
08442,美浦村,茨城県,ミホムラ,,unknown,,,,,3,false,,https://www.vill.miho.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:14
08443,阿見町,茨城県,アミマチ,,unknown,,,https://www.town.ami.lg.jp/rss/rss.xml,,3,false,,https://www.town.ami.lg.jp/,guess,確認済,2026-05-27T11:28:53,30,,2026-05-27T23:24:15
08447,河内町,茨城県,カワチマチ,,unknown,,,,,3,false,,https://kawati.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:15
08521,八千代町,茨城県,ヤチヨマチ,,unknown,,,,,3,false,,https://www.yatiyo.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:16
08542,五霞町,茨城県,ゴカマチ,,unknown,,,,,3,false,,https://www.town.goka.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:16
08546,境町,茨城県,サカイマチ,,unknown,,,https://www.town.ibaraki-sakai.lg.jp/rss.php?mode=news&type=0,,3,false,,https://www.town.ibaraki-sakai.lg.jp/,guess,確認済,2026-05-26T15:00:00,296,,2026-05-27T23:24:19
08564,利根町,茨城県,トネマチ,,unknown,,,https://www.town.tone.ibaraki.jp/rss.php?mode=news&type=0,,3,false,,https://www.town.tone.ibaraki.jp/,guess,確認済,2026-05-26T15:00:00,292,,2026-05-27T23:24:19
09000,栃木県,栃木県,トチギケン,,unknown,,,,,3,false,prefecture_aggregate,,,,,,,
09201,宇都宮市,栃木県,ウツノミヤシ,,unknown,,,,,3,false,,https://www.city.utsunomiya.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:19
09202,足利市,栃木県,アシカガシ,,unknown,,,https://www.city.ashikaga.tochigi.jp/rss/rss10.xml,,3,false,,https://www.city.ashikaga.tochigi.jp/,guess,確認済,2026-05-27T05:00:00,61,,2026-05-27T23:24:21
09203,栃木市,栃木県,トチギシ,,unknown,,,,,3,false,,http://www.totigi.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:22
09204,佐野市,栃木県,サノシ,,unknown,,,,,3,false,,https://www.city.sano.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:22
09205,鹿沼市,栃木県,カヌマシ,,unknown,,,https://www.city.kanuma.tochigi.jp/rss/rss10.xml,,3,false,,https://www.city.kanuma.tochigi.jp/,guess,確認済,2026-05-27T15:00:00,32,,2026-05-27T23:24:22
09206,日光市,栃木県,ニッコウシ,,unknown,,,,,3,false,,http://www.nikkou.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:23
09208,小山市,栃木県,オヤマシ,,unknown,,,https://www.city.oyama.tochigi.jp/rss.php?mode=news&type=0,,3,false,,https://www.city.oyama.tochigi.jp/,guess,確認済,2026-05-27T15:00:00,317,,2026-05-27T23:24:24
09209,真岡市,栃木県,モオカシ,,unknown,,,,,3,false,,https://www.city.moka.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:25
09210,大田原市,栃木県,オオタワラシ,,unknown,,,,,3,false,,https://www.city.otawara.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:25
09211,矢板市,栃木県,ヤイタシ,,unknown,,,https://www.city.yaita.tochigi.jp/rss/10/list1.xml,,3,false,,https://www.city.yaita.tochigi.jp/,guess,確認済,2026-05-27T03:00:00,99,,2026-05-27T23:24:26
09213,那須塩原市,栃木県,ナスシオバラシ,,unknown,,,,,3,false,,https://www.city.nasushiobara.tochigi.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:27
09214,さくら市,栃木県,サクラシ,,unknown,,,,,3,false,,https://www.city.sakura.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:27
09215,那須烏山市,栃木県,ナスカラスヤマシ,,unknown,,,https://www.city.nasukarasuyama.lg.jp/rss.php?mode=news&type=0,,3,false,,https://www.city.nasukarasuyama.lg.jp/,guess,確認済,2026-05-26T15:00:00,511,,2026-05-27T23:24:28
09216,下野市,栃木県,シモツケシ,,unknown,,,,,3,false,,https://www.city.shimotsuke.lg.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:24:28
09301,上三川町,栃木県,カミノカワマチ,,unknown,,,https://www.town.kaminokawa.lg.jp/rss/rss10-1304011.xml,,3,false,,https://www.town.kaminokawa.lg.jp/,guess,確認済,2026-05-27T15:00:00,7,,2026-05-27T23:24:30
09342,益子町,栃木県,マシコマチ,,unknown,,,http://www.shimotsuke.co.jp/rss/town/mashiko.rss,,3,false,,https://www.town.mashiko.lg.jp/,guess,確認済,2026-05-20T07:35:00,3,,2026-05-27T23:24:30
09343,茂木町,栃木県,モテギマチ,,unknown,,,https://www.town.motegi.tochigi.jp/motegi/rss/rss2.xml,,3,false,,https://www.town.motegi.tochigi.jp/,guess,確認済,2026-05-22T09:05:39,4,,2026-05-27T23:24:32
09344,市貝町,栃木県,イチカイマチ,,unknown,,,https://www.town.ichikai.tochigi.jp/RSSFeed/pickup,,3,false,,https://www.town.ichikai.tochigi.jp/,guess,確認済,2026-04-02T03:37:27,4,,2026-05-27T23:24:33
09345,芳賀町,栃木県,ハガマチ,,unknown,,,https://www.town.tochigi-haga.lg.jp/shinchaku/shinchaku.xml,,3,false,,https://www.town.tochigi-haga.lg.jp/,guess,確認済,2026-05-27T02:40:37,10,,2026-05-27T23:24:34
09361,壬生町,栃木県,ミブマチ,,unknown,,,https://www.town.mibu.tochigi.jp/docs/index.rss,,3,false,,https://www.town.mibu.tochigi.jp/,guess,確認済,2026-05-28T23:30:00,10,,2026-05-27T23:24:35
09364,野木町,栃木県,ノギマチ,,unknown,,,https://www.town.nogi.lg.jp/rss.php?mode=news&type=0,,3,false,,https://www.town.nogi.lg.jp/,guess,確認済,2026-05-26T15:00:00,320,,2026-05-27T23:24:35
09384,塩谷町,栃木県,シオヤマチ,,unknown,,,,,3,false,,http://www.sioya.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:35
09386,高根沢町,栃木県,タカネザワマチ,,unknown,,,,,3,false,,https://www.town.takanezawa.tochigi.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:37
09407,那須町,栃木県,ナスマチ,,unknown,,,,,3,false,,https://www.town.nasu.lg.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:24:38
09411,那珂川町,栃木県,ナカガワマチ,,unknown,,,,,3,false,,https://www.town.nakagawa.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:38
10000,群馬県,群馬県,グンマケン,,unknown,,,,,3,false,prefecture_aggregate,,,,,,,
10201,前橋市,群馬県,マエバシシ,,unknown,,,https://www.city.maebashi.gunma.jp/cgi-bin/feed.php?new1=1,,3,false,,https://www.city.maebashi.gunma.jp/,guess,確認済,2026-05-27T07:20:59,20,,2026-05-27T23:24:39
10202,高崎市,群馬県,タカサキシ,,unknown,,,https://www.city.takasaki.gunma.jp/rss/10/list1.xml,,3,false,,https://www.city.takasaki.gunma.jp/,guess,確認済,2026-05-25T04:00:00,100,,2026-05-27T23:24:39
10203,桐生市,群馬県,キリュウシ,,unknown,,,https://akita-kiryu.com/rss/,,3,false,,https://akita-kiryu.com/,guess,確認済,2015-06-10T01:30:38,1,,2026-05-27T23:24:41
10204,伊勢崎市,群馬県,イセサキシ,,unknown,,,https://www.city.isesaki.lg.jp/cgi-bin/feed.php?siteNew=1,,3,false,,https://www.city.isesaki.lg.jp/,guess,確認済,2026-05-27T00:23:44,20,,2026-05-27T23:24:41
10205,太田市,群馬県,オオタシ,,unknown,,,,,3,false,,http://www.oota.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:41
10206,沼田市,群馬県,ヌマタシ,,unknown,,,,,3,false,,https://www.city.numata.gunma.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:41
10207,館林市,群馬県,タテバヤシシ,,unknown,,,,,3,false,,https://www.city.tatebayashi.gunma.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:42
10208,渋川市,群馬県,シブカワシ,,unknown,,,https://www.city.shibukawa.lg.jp/rss/rss10.xml,,3,false,,https://www.city.shibukawa.lg.jp/,guess,確認済,2026-05-27T15:00:00,33,,2026-05-27T23:24:42
10209,藤岡市,群馬県,フジオカシ,,unknown,,,,,3,false,,http://www.fuzioka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:44
10210,富岡市,群馬県,トミオカシ,,unknown,,,https://www.tomioka-town.jp/rss/10/list1.xml,,3,false,,https://www.tomioka-town.jp/,guess,確認済,2026-05-25T15:00:00,100,,2026-05-27T23:24:46
10211,安中市,群馬県,アンナカシ,,unknown,,,https://www.city.annaka.lg.jp/rss/10/list3.xml,,3,false,,https://www.city.annaka.lg.jp/,guess,確認済,2026-05-25T15:00:00,2,,2026-05-27T23:24:47
10212,みどり市,群馬県,ミドリシ,,unknown,,,,,3,false,,https://www.city.midori.gunma.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:24:48
10344,榛東村,群馬県,シントウムラ,,unknown,,,,,3,false,,https://shintou.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:48
10345,吉岡町,群馬県,ヨシオカマチ,,unknown,,,,,3,false,,https://www.town.yoshioka.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:49
10366,上野村,群馬県,ウエノムラ,,unknown,,,,,3,false,,http://www.ueno.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:52
10367,神流町,群馬県,カンナマチ,,unknown,,,https://www.town.kanna.gunma.jp//cgi-bin/feed.php?siteNew=1&displayCount=10&displayRange=90,,3,false,,https://www.town.kanna.gunma.jp/,guess,確認済,2026-05-07T15:00:00,2,,2026-05-27T23:24:52
10382,下仁田町,群馬県,シモニタマチ,,unknown,,,,,3,false,,https://www.town.shimonita.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:54
10383,南牧村,群馬県,ナンモクムラ,,unknown,,,,,3,false,,https://nanmoku.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:55
10384,甘楽町,群馬県,カンラマチ,,unknown,,,https://www.town.kanra.lg.jp/topics.rss,,3,false,,https://www.town.kanra.lg.jp/,guess,確認済,2026-05-20T09:52:00,3,,2026-05-27T23:24:55
10421,中之条町,群馬県,ナカノジヨウマチ,,unknown,,,,,3,false,,,,失敗,,,公式サイトURL不明,2026-05-27T23:24:56
10424,長野原町,群馬県,ナガノハラマチ,,unknown,,,,,3,false,,https://www.town.naganohara.gunma.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:24:57
10425,嬬恋村,群馬県,ツマゴイムラ,,unknown,,,,,3,false,,https://www.vill.tsumagoi.gunma.jp/www/menu.html,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:24:59
10426,草津町,群馬県,クサツマチ,,unknown,,,https://kusatu.jp/?feed=rss2,,3,false,,https://kusatu.jp/,guess,確認済,2022-03-28T10:43:04,3,,2026-05-27T23:25:00
10428,高山村,群馬県,タカヤマムラ,,unknown,,,,,3,false,,https://www.vill.takayama.gunma.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:03
10429,東吾妻町,群馬県,ヒガシアガツママチ,,unknown,,,,,3,false,,https://www.town.higashiagatsuma.gunma.jp/www/index.html,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:03
10443,片品村,群馬県,カタシナムラ,,unknown,,,https://www.vill.katashina.gunma.jp/rss/feed.rss,,3,false,,https://www.vill.katashina.gunma.jp/,guess,確認済,2026-05-27T07:23:27,15,,2026-05-27T23:25:04
10444,川場村,群馬県,カワバムラ,,unknown,,,,,3,false,,https://www.vill.kawaba.gunma.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:07
10448,昭和村,群馬県,ショウワムラ,,unknown,,,https://www.shouwa.net/feed/,,3,false,,https://www.shouwa.net/,guess,確認済,2026-05-14T03:58:02,10,,2026-05-27T23:25:07
10449,みなかみ町,群馬県,ミナカミマチ,,unknown,,,,,3,false,,https://www.town.minakami.gunma.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:08
10464,玉村町,群馬県,タマムラマチ,,unknown,,,,,3,false,,https://www.town.tamamura.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:08
10521,板倉町,群馬県,イタクラマチ,,unknown,,,,,3,false,,https://www.town.itakura.gunma.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:09
10522,明和町,群馬県,メイワマチ,,unknown,,,,,3,false,,https://www.town.meiwa.gunma.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:09
10523,千代田町,群馬県,チヨダマチ,,unknown,,,,,3,false,,http://www.tiyoda.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:12
10524,大泉町,群馬県,オオイズミマチ,,unknown,,,,,3,false,,https://www.ooizumi.net/shinjuku-clinic/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:13
10525,邑楽町,群馬県,オウラマチ,,unknown,,,,,3,false,,https://www.ohra.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:14
11000,埼玉県,埼玉県,サイタマケン,,unknown,,,,,3,false,prefecture_aggregate,,,,,,,
11100,さいたま市,埼玉県,サイタマシ,,unknown,,,,,3,false,,https://www.city.saitama.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:14
11201,川越市,埼玉県,カワゴエシ,,unknown,,,https://www.city.kawagoe.saitama.jp/news.rss,,3,false,,https://www.city.kawagoe.saitama.jp/,guess,確認済,2026-05-27T23:00:03,95,,2026-05-27T23:25:14
11202,熊谷市,埼玉県,クマガヤシ,,unknown,,,https://www.city.kumagaya.lg.jp/rss_news.xml,,3,false,,https://www.city.kumagaya.lg.jp/,guess,確認済,2026-05-27T15:00:00,100,,2026-05-27T23:25:15
11203,川口市,埼玉県,カワグチシ,,unknown,,,https://www.city.kawaguchi.lg.jp/cgi-bin/feed.php?type=rss_2.0&dirId=4370&includeShortcut=1&ignore=1,,3,false,,https://www.city.kawaguchi.lg.jp/,guess,確認済,2026-05-16T03:55:11,4,,2026-05-27T23:25:16
11206,行田市,埼玉県,ギヨウダシ,,unknown,,,,,3,false,,,,失敗,,,公式サイトURL不明,2026-05-27T23:25:16
11207,秩父市,埼玉県,チチブシ,,unknown,,,,,3,false,,http://www.titibu.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:19
11208,所沢市,埼玉県,トコロザワシ,,unknown,,,https://www.city.tokorozawa.saitama.jp/rss_news.xml,,3,false,,https://www.city.tokorozawa.saitama.jp/,guess,確認済,2026-05-27T08:00:00,41,,2026-05-27T23:25:19
11209,飯能市,埼玉県,ハンノウシ,,unknown,,,,,3,false,,https://www.hannou.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:19
11210,加須市,埼玉県,カゾシ,,unknown,,,https://www.city.kazo.lg.jp/cgi-bin/feed.php?type=rss_2.0&new1=1,,3,false,,https://www.city.kazo.lg.jp/,guess,確認済,2026-05-27T23:00:00,20,,2026-05-27T23:25:21
11211,本庄市,埼玉県,ホンジヨウシ,,unknown,,,,,3,false,,,,失敗,,,公式サイトURL不明,2026-05-27T23:25:21
11212,東松山市,埼玉県,ヒガシマツヤマシ,,unknown,,,https://www.city.higashimatsuyama.lg.jp/rss/10/list3.xml,,3,false,,https://www.city.higashimatsuyama.lg.jp/,guess,確認済,2026-05-24T15:00:00,17,,2026-05-27T23:25:23
11214,春日部市,埼玉県,カスカベシ,,unknown,,,,,3,false,,https://www.city.kasukabe.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:24
11215,狭山市,埼玉県,サヤマシ,,unknown,,,https://www.city.sayama.saitama.jp/rss_news.xml,,3,false,,https://www.city.sayama.saitama.jp/,guess,確認済,2026-05-27T06:00:00,100,,2026-05-27T23:25:24
11216,羽生市,埼玉県,ハニユウシ,,unknown,,,,,3,false,,http://www.haniyu.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:24
11217,鴻巣市,埼玉県,コウノスシ,,unknown,,,https://www.city.kounosu.saitama.jp/rss/10/list3.xml,,3,false,,https://www.city.kounosu.saitama.jp/,guess,確認済,2026-05-26T15:00:00,1,,2026-05-27T23:25:25
11218,深谷市,埼玉県,フカヤシ,,unknown,,,,,3,false,,https://www.city.fukaya.saitama.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:25
11219,上尾市,埼玉県,アゲオシ,,unknown,,,https://www.city.ageo.lg.jp/rss/10/list3.xml,,3,false,,https://www.city.ageo.lg.jp/,guess,確認済,2026-05-10T23:30:00,1,,2026-05-27T23:25:26
11221,草加市,埼玉県,ソウカシ,,unknown,,,,,3,false,,https://www.city.souka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:27
11222,越谷市,埼玉県,コシガヤシ,,unknown,,,,,3,false,,https://www.city.koshigaya.saitama.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:28
11223,蕨市,埼玉県,ワラビシ,,unknown,,,,,3,false,,https://www.city.warabi.saitama.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:25:30
11224,戸田市,埼玉県,トダシ,,unknown,,,https://www.city.toda.saitama.jp/rss/10/list1.xml,,3,false,,https://www.city.toda.saitama.jp/,guess,確認済,2026-05-27T01:00:00,100,,2026-05-27T23:25:32
11225,入間市,埼玉県,イルマシ,,unknown,,,https://www.city.iruma.saitama.jp/cgi-bin/feed.php?siteNew=1&displayCount=15&displayRange=90&includeShortcut=0,,3,false,,https://www.city.iruma.saitama.jp/,guess,確認済,2026-04-30T15:00:00,5,,2026-05-27T23:25:32
11227,朝霞市,埼玉県,アサカシ,,unknown,,,https://www.city.asaka.lg.jp/rss/10/list1.xml,,3,false,,https://www.city.asaka.lg.jp/,guess,確認済,2026-05-27T12:00:00,100,,2026-05-27T23:25:32
11228,志木市,埼玉県,シキシ,,unknown,,,https://www.city.shiki.lg.jp/rss/10/list3.xml,,3,false,,https://www.city.shiki.lg.jp/,guess,確認済,2026-05-27T07:01:02,100,,2026-05-27T23:25:33
11229,和光市,埼玉県,ワコウシ,,unknown,,,https://wakou.jp/rss/,,3,false,,https://wakou.jp/,guess,確認済,2020-01-29T03:41:11,1,,2026-05-27T23:25:33
11230,新座市,埼玉県,ニイザシ,,unknown,,,https://www.city.niiza.lg.jp/rss/10/list5.xml,,3,false,,https://www.city.niiza.lg.jp/,guess,確認済,2026-05-26T07:30:00,100,,2026-05-27T23:25:33
11231,桶川市,埼玉県,オケガワシ,,unknown,,,https://www.city.okegawa.lg.jp/cgi-bin/feed.php?type=rss_2.0&dirId=1027&includeShortcut=1&ignore=1,,3,false,,https://www.city.okegawa.lg.jp/,guess,確認済,2026-03-26T15:00:00,5,,2026-05-27T23:25:34
11232,久喜市,埼玉県,クキシ,,unknown,,,https://www.city.kuki.lg.jp/news.rss,,3,false,,https://www.city.kuki.lg.jp/,guess,確認済,2026-05-27T09:00:05,20,,2026-05-27T23:25:34
11233,北本市,埼玉県,キタモトシ,,unknown,,,,,3,false,,https://www.city.kitamoto.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:34
11234,八潮市,埼玉県,ヤシオシ,,unknown,,,,,3,false,,https://yasio.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:25:35
11235,富士見市,埼玉県,フジミシ,,unknown,,,,,3,false,,https://aohalu.com,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:35
11237,三郷市,埼玉県,ミサトシ,,unknown,,,https://www.city.misato.lg.jp/cgi-bin/feed.php?siteNew=1&displayRange=90,,3,false,,https://www.city.misato.lg.jp/,guess,確認済,2026-05-25T00:00:00,18,,2026-05-27T23:25:36
11238,蓮田市,埼玉県,ハスダシ,,unknown,,,https://www.city.hasuda.saitama.jp/chumoku/chumoku.xml,,3,false,,https://www.city.hasuda.saitama.jp/,guess,確認済,2026-05-23T16:00:00,6,,2026-05-27T23:25:37
11239,坂戸市,埼玉県,サカドシ,,unknown,,,,,3,false,,https://www.city.sakado.lg.jp/,guess,失敗,,,RSSフィードを発見できず(28候補試行),2026-05-27T23:25:37
11240,幸手市,埼玉県,サッテシ,,unknown,,,,,3,false,,https://www.city.satte.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:38
11241,鶴ヶ島市,埼玉県,ツルガシマシ,,unknown,,,,,3,false,,https://www.city.tsurugashima.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:38
11242,日高市,埼玉県,ヒダカシ,,unknown,,,https://www.city.hidaka.lg.jp/cgi-bin/feed.php?type=rss_2.0&new1=1,,3,false,,https://www.city.hidaka.lg.jp/,guess,確認済,2024-06-30T15:00:00,20,,2026-05-27T23:25:38
11243,吉川市,埼玉県,ヨシカワシ,,unknown,,,,,3,false,,https://yosikawa.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:39
11245,ふじみ野市,埼玉県,フジミノシ,,unknown,,,https://www.city.fujimino.saitama.jp/cgi-bin/feed.php?siteNew=1,,3,false,,https://www.city.fujimino.saitama.jp/,guess,確認済,2026-05-31T15:00:00,20,,2026-05-27T23:25:40
11246,白岡市,埼玉県,シラオカシ,,unknown,,,http://www.siraoka.jp/feed,,3,false,,http://www.siraoka.jp/,guess,確認済,2015-07-26T06:51:02,10,,2026-05-27T23:25:40
11301,伊奈町,埼玉県,イナマチ,,unknown,,,,,3,false,,http://www.town.ina.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:43
11324,三芳町,埼玉県,ミヨシマチ,,unknown,,,https://www.town.saitama-miyoshi.lg.jp/rss/feed.xml,,3,false,,https://www.town.saitama-miyoshi.lg.jp/,guess,確認済,2026-05-26T07:28:00,15,,2026-05-27T23:25:43
11326,毛呂山町,埼玉県,モロヤママチ,,unknown,,,,,3,false,,https://www.town.moroyama.saitama.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:45
11327,越生町,埼玉県,オゴセマチ,,unknown,,,,,3,false,,https://www.town.ogose.saitama.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:46
11341,滑川町,埼玉県,ナメガワマチ,,unknown,,,,,3,false,,https://www.town.namegawa.saitama.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:47
11342,嵐山町,埼玉県,ランザンマチ,,unknown,,,https://www.town.ranzan.saitama.jp/rss/rss.xml,,3,false,,https://www.town.ranzan.saitama.jp/,guess,確認済,2026-05-27T08:21:30,30,,2026-05-27T23:25:47
11343,小川町,埼玉県,オガワマチ,,unknown,,,,,3,false,,https://www.town.ogawa.saitama.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:47
11346,川島町,埼玉県,カワジママチ,,unknown,,,https://www.town.kawajima.saitama.jp/services/rdf/rss10/1076.xml,,3,false,,https://www.town.kawajima.saitama.jp/,guess,確認済,2026-05-27T06:00:00,15,,2026-05-27T23:25:49
11347,吉見町,埼玉県,ヨシミマチ,,unknown,,,,,3,false,,https://yosimi.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:49
11348,鳩山町,埼玉県,ハトヤママチ,,unknown,,,https://www.town.hatoyama.saitama.jp/rss.php?mode=news&type=0,,3,false,,https://www.town.hatoyama.saitama.jp/,guess,確認済,2026-05-26T15:00:00,82,,2026-05-27T23:25:51
11349,ときがわ町,埼玉県,トキガワマチ,,unknown,,,https://www.town.tokigawa.lg.jp/RSSFeed/menu/8,,3,false,,https://www.town.tokigawa.lg.jp/,guess,確認済,2026-05-22T05:53:41,10,,2026-05-27T23:25:51
11361,横瀬町,埼玉県,ヨコゼマチ,,unknown,,,https://www.town.yokoze.saitama.jp/feed,,3,false,,https://www.town.yokoze.saitama.jp/,guess,確認済,2026-04-09T04:27:48,3,,2026-05-27T23:25:52
11362,皆野町,埼玉県,ミナノマチ,,unknown,,,https://www.town.minano.saitama.jp/rss.xml,,3,false,,https://www.town.minano.saitama.jp/,guess,確認済,2026-05-27T08:07:59,50,,2026-05-27T23:25:53
11363,長瀞町,埼玉県,ナガトロマチ,,unknown,,,https://www.town.nagatoro.saitama.jp/feed/,,3,false,,https://www.town.nagatoro.saitama.jp/,guess,確認済,2026-05-25T09:22:36,10,,2026-05-27T23:25:53
11365,小鹿野町,埼玉県,オガノマチ,,unknown,,,https://www.town.ogano.lg.jp/rss/,,3,false,,https://www.town.ogano.lg.jp/,guess,確認済,2026-05-15T06:00:01,10,,2026-05-27T23:25:53
11369,東秩父村,埼玉県,ヒガシチチブムラ,,unknown,,,https://www.vill.higashichichibu.saitama.jp/rss/10/list6.xml,,3,false,,https://www.vill.higashichichibu.saitama.jp/,guess,確認済,2026-04-01T01:30:00,20,,2026-05-27T23:25:55
11381,美里町,埼玉県,ミサトマチ,,unknown,,,,,3,false,,http://www.town.misato.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:55
11383,神川町,埼玉県,カミカワマチ,,unknown,,,,,3,false,,https://www.town.kamikawa.saitama.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:25:56
