municipality_code,used_apartment_median_price_man_yen,used_apartment_sample_size,used_apartment_median_unit_price_yen,used_apartment_avg_building_age,emergency_shelter_count,emergency_shelter_official_link,population_2025_estimated,population_2050_estimated,population_change_2025_2050_pct,medical_facility_count,medical_hospital_count,medical_clinic_count,childcare_facility_count,kindergarten_count,nursery_count,reinfolib_loaded_at,reinfolib_source_url
23445,625,32,120714,32.0,694,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.7297,136.9179&z=12",544974,447895,-17.81,41,3,20,,,,2026-05-28T17:13:03.084758+00:00,https://www.reinfolib.mlit.go.jp/
23446,,0,,,1446,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.7778,136.8898&z=12",1581619,1438085,-9.08,170,7,95,1,0,1,2026-05-28T17:14:29.256916+00:00,https://www.reinfolib.mlit.go.jp/
23447,740,6,79215,23.8,1446,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.8434,136.9071&z=12",1581619,1438085,-9.08,348,13,198,1,0,1,2026-05-28T17:15:54.252727+00:00,https://www.reinfolib.mlit.go.jp/
23501,2800,5,329411,7.8,1822,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.8621,137.1659&z=12",2030505,1828643,-9.94,528,19,302,4,3,1,2026-05-28T17:17:28.514407+00:00,https://www.reinfolib.mlit.go.jp/
23561,,0,,,256,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.1226,137.5548&z=12",75352,45359,-39.8,12,0,7,,,,2026-05-28T19:16:55.247984+00:00,https://www.reinfolib.mlit.go.jp/
23562,,0,,,0,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.0896,137.6901&z=12",58169,31842,-45.26,,,,,,,2026-05-28T23:05:42.299354+00:00,https://www.reinfolib.mlit.go.jp/
24000,2000,299,242857,22.4,1099,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.5711,136.4561&z=12",521952,401008,-23.17,255,8,168,,,,2026-05-28T23:08:41.619864+00:00,https://www.reinfolib.mlit.go.jp/
24201,1800,46,234761,21.3,1641,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.66,136.3667&z=12",739942,586945,-20.68,167,8,109,38,11,27,2026-05-28T23:12:18.920894+00:00,https://www.reinfolib.mlit.go.jp/
24202,2100,135,266666,21.4,1729,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.9797,136.5743&z=12",1068566,900592,-15.72,521,16,323,100,29,71,2026-05-28T23:15:18.459888+00:00,https://www.reinfolib.mlit.go.jp/
24203,1250,6,166666,26.5,1054,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.4674,136.7159&z=12",542485,411447,-24.16,241,7,144,50,8,42,2026-05-28T23:17:17.681441+00:00,https://www.reinfolib.mlit.go.jp/
24204,1550,24,205000,22.6,931,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.4867,136.3569&z=12",457457,348754,-23.76,21,1,12,5,1,4,2026-05-28T23:19:54.932704+00:00,https://www.reinfolib.mlit.go.jp/
24205,2000,56,244505,23,3272,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.0942,136.6562&z=12",3309705,2882917,-12.9,460,19,272,52,16,36,2026-05-28T23:22:44.488677+00:00,https://www.reinfolib.mlit.go.jp/
24207,1500,28,188235,26.2,1729,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.8902,136.5224&z=12",1068566,900592,-15.72,541,21,343,56,14,42,2026-05-28T23:25:08.166140+00:00,https://www.reinfolib.mlit.go.jp/
24208,,0,,,693,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.6092,136.1183&z=12",250949,165394,-34.09,129,2,81,24,2,22,2026-05-28T23:27:07.508774+00:00,https://www.reinfolib.mlit.go.jp/
24209,,0,,,404,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.0345,136.179&z=12",43831,21850,-50.15,38,1,25,9,1,8,2026-05-28T23:28:37.341260+00:00,https://www.reinfolib.mlit.go.jp/
24210,2000,1,222222,16,1622,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.8687,136.3934&z=12",882099,708532,-19.68,84,3,58,21,5,16,2026-05-28T23:31:50.950703+00:00,https://www.reinfolib.mlit.go.jp/
24211,430,1,61428,33,611,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.4361,136.8541&z=12",233321,158587,-32.03,40,0,28,7,1,6,2026-05-28T23:33:29.962950+00:00,https://www.reinfolib.mlit.go.jp/
24212,,0,,,413,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=33.9229,136.0263&z=12",62088,34741,-44.05,38,1,26,13,1,12,2026-05-28T23:34:53.131514+00:00,https://www.reinfolib.mlit.go.jp/
24214,,0,,,1247,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.1606,136.5079&z=12",1110203,914653,-17.61,82,6,48,13,0,13,2026-05-28T23:37:10.871340+00:00,https://www.reinfolib.mlit.go.jp/
24215,,0,,,611,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.3384,136.8131&z=12",233321,158587,-32.03,76,3,46,8,5,3,2026-05-28T23:38:35.992845+00:00,https://www.reinfolib.mlit.go.jp/
24216,,0,,,819,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.7496,136.185&z=12",691666,584191,-15.54,104,4,67,27,2,25,2026-05-28T23:40:47.423402+00:00,https://www.reinfolib.mlit.go.jp/
24303,,0,,,3272,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.0654,136.7402&z=12",3309705,2882917,-12.9,474,22,282,2,0,2,2026-05-28T23:43:45.771348+00:00,https://www.reinfolib.mlit.go.jp/
24324,,0,,,3272,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.0795,136.5898&z=12",3309705,2882917,-12.9,416,18,244,12,6,6,2026-05-28T23:46:48.172987+00:00,https://www.reinfolib.mlit.go.jp/
24341,,0,,,1247,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.0403,136.4836&z=12",1110203,914653,-17.61,126,4,81,15,5,10,2026-05-28T23:49:05.392777+00:00,https://www.reinfolib.mlit.go.jp/
24343,,0,,,3272,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.0364,136.6615&z=12",3309705,2882917,-12.9,600,21,369,2,1,1,2026-05-28T23:51:52.383960+00:00,https://www.reinfolib.mlit.go.jp/
24344,1450,2,193333,21,3274,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.02,136.6804&z=12",2373539,2057819,-13.3,540,21,327,5,1,4,2026-05-28T23:54:01.908793+00:00,https://www.reinfolib.mlit.go.jp/
24441,,0,,,1099,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.4702,136.5015&z=12",521952,401008,-23.17,115,4,76,5,0,5,2026-05-28T23:55:48.259643+00:00,https://www.reinfolib.mlit.go.jp/
24442,,0,,,1054,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.5505,136.6265&z=12",542485,411447,-24.16,309,7,197,13,1,12,2026-05-28T23:57:32.371624+00:00,https://www.reinfolib.mlit.go.jp/
24443,,0,,,600,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.3161,136.2627&z=12",158590,111130,-29.93,8,0,7,1,0,1,2026-05-28T23:59:17.615642+00:00,https://www.reinfolib.mlit.go.jp/
24461,,0,,,1054,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.4808,136.6205&z=12",542485,411447,-24.16,262,9,163,4,0,4,2026-05-29T00:00:49.785572+00:00,https://www.reinfolib.mlit.go.jp/
24470,,0,,,903,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.3902,136.5787&z=12",320786,230904,-28.02,33,0,21,3,0,3,2026-05-29T00:02:57.715835+00:00,https://www.reinfolib.mlit.go.jp/
24471,,0,,,903,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.3158,136.4121&z=12",320786,230904,-28.02,20,1,14,3,0,3,2026-05-29T00:04:42.125390+00:00,https://www.reinfolib.mlit.go.jp/
24472,,0,,,896,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.3113,136.5847&z=12",360766,254438,-29.47,13,1,7,3,0,3,2026-05-29T00:06:09.279161+00:00,https://www.reinfolib.mlit.go.jp/
24543,,0,,,455,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=34.1764,136.2367&z=12",51468,25781,-49.91,24,2,14,8,1,7,2026-05-29T00:07:32.376043+00:00,https://www.reinfolib.mlit.go.jp/
24561,,0,,,478,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=33.84,136.0093&z=12",80037,46577,-41.81,36,2,25,5,0,5,2026-05-29T00:09:00.216068+00:00,https://www.reinfolib.mlit.go.jp/
24562,,0,,,478,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=33.772,135.9695&z=12",80037,46577,-41.81,75,4,40,6,1,5,2026-05-29T00:10:18.697731+00:00,https://www.reinfolib.mlit.go.jp/
