municipality_code,used_apartment_median_price_man_yen,used_apartment_sample_size,used_apartment_median_unit_price_yen,used_apartment_avg_building_age,emergency_shelter_count,emergency_shelter_official_link,population_2025_estimated,population_2050_estimated,population_change_2025_2050_pct,medical_facility_count,medical_hospital_count,medical_clinic_count,childcare_facility_count,kindergarten_count,nursery_count,reinfolib_loaded_at,reinfolib_source_url
20412,,0,,,317,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.2675,137.6961&z=12",43742,25044,-42.75,8,0,5,1,0,1,2026-05-28T07:49:38.106508+00:00,https://www.reinfolib.mlit.go.jp/
20413,,0,,,296,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.2539,137.8216&z=12",37731,21328,-43.47,12,1,7,1,0,1,2026-05-28T07:50:59.704101+00:00,https://www.reinfolib.mlit.go.jp/
20414,,0,,,506,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.3633,137.8609&z=12",150227,113427,-24.5,28,1,18,1,0,1,2026-05-28T07:52:23.155412+00:00,https://www.reinfolib.mlit.go.jp/
20415,,0,,,610,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.4807,137.9269&z=12",196210,149468,-23.82,140,7,82,2,0,2,2026-05-28T07:53:52.192599+00:00,https://www.reinfolib.mlit.go.jp/
20416,,0,,,610,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.5385,137.9502&z=12",196210,149468,-23.82,42,2,25,3,0,3,2026-05-28T07:55:20.029877+00:00,https://www.reinfolib.mlit.go.jp/
20417,,0,,,505,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.5582,138.0744&z=12",151816,116739,-23.1,4,0,4,1,0,1,2026-05-28T07:56:47.327202+00:00,https://www.reinfolib.mlit.go.jp/
20422,,0,,,525,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.7644,137.682&z=12",169953,132992,-21.75,17,1,10,1,0,1,2026-05-28T07:58:10.147061+00:00,https://www.reinfolib.mlit.go.jp/
20423,,0,,,303,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6036,137.6179&z=12",171727,122623,-28.59,24,0,14,3,0,3,2026-05-28T07:59:41.091806+00:00,https://www.reinfolib.mlit.go.jp/
20425,,0,,,649,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.9965,137.7603&z=12",206784,169945,-17.82,6,0,4,1,0,1,2026-05-28T08:01:13.779962+00:00,https://www.reinfolib.mlit.go.jp/
20429,,0,,,299,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.8144,137.475&z=12",35536,20876,-41.25,1,0,1,1,0,1,2026-05-28T08:02:36.021596+00:00,https://www.reinfolib.mlit.go.jp/
20430,,0,,,802,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.6908,137.6911&z=12",300025,235359,-21.55,3,0,2,1,0,1,2026-05-28T08:04:24.902116+00:00,https://www.reinfolib.mlit.go.jp/
20432,325,4,45833,32.8,649,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=35.9,137.6535&z=12",206784,169945,-17.82,17,1,8,8,0,8,2026-05-28T08:06:08.609588+00:00,https://www.reinfolib.mlit.go.jp/
20446,,0,,,1263,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.4629,138.0367&z=12",765850,615127,-19.68,81,4,51,1,0,1,2026-05-28T08:08:10.525384+00:00,https://www.reinfolib.mlit.go.jp/
20448,,0,,,909,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.4328,137.9436&z=12",491977,407887,-17.09,87,2,57,1,0,1,2026-05-28T08:10:17.513861+00:00,https://www.reinfolib.mlit.go.jp/
20450,,0,,,706,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.1608,137.8623&z=12",555665,464013,-16.49,404,20,234,2,0,2,2026-05-28T08:12:11.908779+00:00,https://www.reinfolib.mlit.go.jp/
20451,,0,,,706,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.1049,137.8298&z=12",555665,464013,-16.49,56,3,32,1,0,1,2026-05-28T08:14:09.025069+00:00,https://www.reinfolib.mlit.go.jp/
20452,,0,,,1109,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.4212,138.0401&z=12",703030,574986,-18.21,37,1,23,2,0,2,2026-05-28T08:16:14.605817+00:00,https://www.reinfolib.mlit.go.jp/
20481,,0,,,909,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.4233,137.8977&z=12",491977,407887,-17.09,84,2,56,2,0,2,2026-05-28T08:18:03.589004+00:00,https://www.reinfolib.mlit.go.jp/
20482,,0,,,909,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.4134,137.8262&z=12",491977,407887,-17.09,96,2,64,2,0,2,2026-05-28T08:19:58.562640+00:00,https://www.reinfolib.mlit.go.jp/
20485,,0,,,637,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.6961,137.8356&z=12",180938,136735,-24.43,13,0,9,2,1,1,2026-05-28T08:21:49.465213+00:00,https://www.reinfolib.mlit.go.jp/
20486,,0,,,290,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.8258,137.9159&z=12",54594,39914,-26.89,4,0,3,1,0,1,2026-05-28T08:23:15.125327+00:00,https://www.reinfolib.mlit.go.jp/
20521,,0,,,891,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.4528,138.1939&z=12",528806,425845,-19.47,211,11,120,4,1,3,2026-05-28T08:25:01.801946+00:00,https://www.reinfolib.mlit.go.jp/
20541,,0,,,821,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.7027,138.316&z=12",593432,468496,-21.05,316,14,185,4,0,4,2026-05-28T08:26:55.122641+00:00,https://www.reinfolib.mlit.go.jp/
20543,,0,,,516,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.6623,138.4232&z=12",463742,363055,-21.71,89,3,58,1,0,1,2026-05-28T08:28:39.194768+00:00,https://www.reinfolib.mlit.go.jp/
20561,265,2,65000,34.5,606,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.7513,138.5106&z=12",446223,345885,-22.49,13,0,10,5,0,5,2026-05-28T08:30:22.961706+00:00,https://www.reinfolib.mlit.go.jp/
20562,200,5,55000,33.2,606,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.8405,138.4662&z=12",446223,345885,-22.49,69,2,43,1,0,1,2026-05-28T08:31:54.639841+00:00,https://www.reinfolib.mlit.go.jp/
20563,,0,,,592,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.9315,138.4671&z=12",230233,154327,-32.97,28,1,20,2,0,2,2026-05-28T08:33:23.162702+00:00,https://www.reinfolib.mlit.go.jp/
20583,,0,,,677,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.8102,138.1825&z=12",470957,367667,-21.93,18,3,7,4,0,4,2026-05-28T08:34:56.239220+00:00,https://www.reinfolib.mlit.go.jp/
20588,,0,,,637,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.6342,137.9596&z=12",180938,136735,-24.43,21,1,10,1,0,1,2026-05-28T08:36:22.229948+00:00,https://www.reinfolib.mlit.go.jp/
20590,,0,,,677,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.7553,138.2363&z=12",470957,367667,-21.93,129,9,74,3,0,3,2026-05-28T08:38:04.048066+00:00,https://www.reinfolib.mlit.go.jp/
20602,,0,,,349,"https://disaportal.gsi.go.jp/hazardmap/maps/index.html?ll=36.8797,138.5868&z=12",134533,84636,-37.09,2,0,2,1,0,1,2026-05-28T08:39:26.953828+00:00,https://www.reinfolib.mlit.go.jp/
